dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,127.755435,83.405923,175.107118,80.134992,-90.024381,22.398651,1.387413
0.020000,128.033778,84.947883,176.673999,78.344041,-89.547562,23.840941,1.396970
0.020000,128.291668,86.457235,178.205224,76.561257,-89.139208,20.417695,1.406140
0.020000,128.530330,87.933822,179.700974,74.787482,-88.688729,22.523939,1.414937
0.020000,128.750920,89.377473,181.161381,73.020365,-88.355860,16.643440,1.423376
0.020000,128.954546,90.788108,182.586637,71.262811,-87.877705,23.907752,1.431472
0.020000,129.142247,92.165568,183.976828,69.509503,-87.665389,10.615817,1.439236
0.020000,129.315021,93.509821,185.332137,67.765495,-87.200412,23.248825,1.446682
0.020000,129.473805,94.820772,186.652670,66.026619,-86.943772,12.832043,1.453822
0.020000,129.619494,96.098375,187.938552,64.294119,-86.624986,15.939260,1.460667
0.020000,129.752938,97.342622,189.189935,62.569131,-86.249439,18.777366,1.467228
0.020000,129.874937,98.553452,190.406896,60.848038,-86.054655,9.739195,1.473515
0.020000,129.986250,99.730841,191.589535,59.131987,-85.802505,12.607505,1.479538
0.020000,130.087604,100.874806,192.737981,57.422261,-85.486304,15.810054,1.485306
0.020000,130.179678,101.985306,193.852292,55.715559,-85.335125,7.558938,1.490827
0.020000,130.263124,103.062366,194.932579,54.014387,-85.058577,13.827430,1.496111
0.020000,130.338558,104.106010,195.978945,52.318299,-84.804408,12.708435,1.501164
0.020000,130.406559,105.116232,196.991454,50.625427,-84.643593,8.040725,1.505995
0.020000,130.467679,106.093025,197.970157,48.935142,-84.514276,6.465884,1.510609
0.020000,130.522440,107.036440,198.915161,47.250188,-84.247705,13.328536,1.515014
0.020000,130.571336,107.946484,199.826517,45.567796,-84.119570,6.406730,1.519216
0.020000,130.614833,108.823158,200.704269,43.887625,-84.008542,5.551411,1.523220
0.020000,130.653374,109.666553,201.548544,42.213747,-83.693902,15.732028,1.527033
0.020000,130.687373,110.476601,202.359306,40.538099,-83.782401,-4.424990,1.530660
0.020000,130.717226,111.253401,203.136679,38.868659,-83.472030,15.518570,1.534104
0.020000,130.743303,111.996957,203.880693,37.200669,-83.399504,3.626285,1.537372
0.020000,130.765953,112.707291,204.591387,35.534747,-83.296102,5.170126,1.540467
0.020000,130.785504,113.384439,205.268818,33.871506,-83.162023,6.703950,1.543393
0.020000,130.802265,114.028439,205.913035,32.210889,-83.030839,6.559216,1.546154
0.020000,130.816525,114.639256,206.524018,30.549151,-83.086913,-2.803706,1.548754
0.020000,130.828555,115.216991,207.101879,28.893050,-82.805044,14.093448,1.551196
0.020000,130.838608,115.761649,207.646630,27.237536,-82.775698,1.467297,1.553483
0.020000,130.846919,116.273221,208.158269,25.581944,-82.779595,-0.194857,1.555618
0.020000,130.853707,116.751757,208.636854,23.929227,-82.635883,7.185574,1.557604
0.020000,130.859174,117.197252,209.082382,22.276426,-82.640039,-0.207773,1.559443
0.020000,130.863508,117.609759,209.494912,20.626487,-82.496941,7.154915,1.561137
0.020000,130.866880,117.989321,209.874489,18.978865,-82.381111,5.791454,1.562689
0.020000,130.869445,118.335874,210.221052,17.328129,-82.536785,-7.783673,1.564099
0.020000,130.871346,118.649505,210.534688,15.681833,-82.314818,11.098370,1.565371
0.020000,130.872710,118.930215,210.815401,14.035624,-82.310459,0.217928,1.566506
0.020000,130.873649,119.178004,211.063192,12.389539,-82.304220,0.311925,1.567504
0.020000,130.874264,119.392886,211.278075,10.744149,-82.269539,1.734059,1.568368
0.020000,130.874639,119.574886,211.460075,9.100018,-82.206513,3.151298,1.569098
0.020000,130.874848,119.724015,211.609204,7.456453,-82.178282,1.411590,1.569694
0.020000,130.874949,119.840236,211.725425,5.811072,-82.269021,-4.536953,1.570159
0.020000,130.874988,119.923609,211.808798,4.168637,-82.121783,7.361896,1.570492
0.020000,130.874999,119.974129,211.859319,2.526036,-82.130011,-0.411410,1.570693
0.020000,130.875000,119.995587,211.880776,1.072877,-72.657966,473.602244,1.570779
0.020000,130.875000,120.000000,211.885190,0.220654,-42.611129,1502.341840,1.570796
0.020000,130.875000,120.000000,211.885190,0.000000,-11.032723,1578.920300,1.570796
