dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,113.837239,47.192149,98.045944,124.855779,84.454416,10.444737,6.198043
0.020000,116.359221,46.978898,100.576926,126.549102,84.666163,10.587373,6.199649
0.020000,118.915403,46.767188,103.141860,128.246719,84.880836,10.733654,6.201488
0.020000,121.505923,46.557742,105.740834,129.948684,85.098233,10.869828,6.203568
0.020000,124.130921,46.351332,108.373935,131.655046,85.318103,10.993489,6.205897
0.020000,126.790536,46.148773,111.041252,133.365852,85.540317,11.110746,6.208483
0.020000,129.484906,45.950933,113.742875,135.081154,85.765111,11.239677,6.211335
0.020000,132.214166,45.758729,116.478895,136.800984,85.991508,11.319875,6.214460
0.020000,134.978450,45.573130,119.249402,138.525380,86.219769,11.413021,6.217868
0.020000,137.777885,45.395158,122.054490,140.254366,86.449294,11.476253,6.221567
0.020000,140.612596,45.225892,124.894249,141.987959,86.679656,11.518097,6.225564
0.020000,143.482694,45.066466,127.768772,143.726167,86.910395,11.536933,6.229869
0.020000,146.388287,44.918072,130.678152,145.468983,87.140822,11.521379,6.234491
0.020000,149.329467,44.781962,133.622480,147.216393,87.370476,11.482685,6.239436
0.020000,152.025256,44.652471,136.321377,134.944840,-613.577637,-35047.405645,6.226683
0.020000,154.801686,44.472529,139.103631,139.112738,208.394900,41098.626879,6.210950
0.020000,157.647851,44.248515,141.958598,142.748350,181.780623,-1330.713873,6.199013
0.020000,160.564056,43.989528,144.886282,146.384157,181.790329,0.485319,6.190872
0.020000,163.551331,43.705485,147.887030,150.037417,182.662997,43.633358,6.186560
0.020000,166.611417,43.407225,150.961617,153.729364,184.597336,96.716995,6.186149
0.020000,169.746736,43.106677,154.111308,157.484567,187.760186,158.142488,6.189755
0.020000,172.960317,42.817070,157.337912,161.330185,192.280866,226.033990,6.197545
0.020000,176.255676,42.553222,160.643818,165.295267,198.254136,298.663488,6.209739
0.020000,179.636626,42.331867,164.032006,169.409400,205.706624,372.624433,6.226612
0.020000,183.106961,42.172048,167.506019,173.700667,214.563353,442.836435,6.248490
0.020000,186.669981,42.095525,171.069861,178.192085,224.570910,500.377829,6.275744
0.020000,190.327762,42.127143,174.727778,182.895871,235.189280,530.918490,0.025578
0.020000,194.080115,42.295067,178.483886,187.805419,245.477430,514.407548,0.064745
0.020000,197.923155,42.630688,182.341554,192.883375,253.897802,421.018558,0.110370
0.020000,201.847536,43.167938,186.302539,198.049269,258.294668,219.843339,0.162617
0.020000,205.836518,43.941710,190.365875,203.166803,255.876707,-120.898071,0.221400
0.020000,209.864383,44.985133,194.526696,208.041029,243.711308,-608.269958,0.286270
0.020000,213.895946,46.325771,198.775321,212.431236,219.510335,-1210.048628,0.356338
0.020000,217.888014,47.981376,203.097083,216.088144,182.845409,-1833.246321,0.430253
0.020000,221.793182,49.956419,207.473285,218.810064,136.096009,-2337.469974,0.506291
0.020000,225.565390,52.240807,211.883271,220.499317,84.462648,-2581.668096,0.582549
0.020000,229.165673,54.811518,216.307137,221.193318,34.700034,-2488.130677,0.657189
0.020000,232.559184,57.630369,220.718695,220.577857,-30.773051,-3273.654263,0.728523
0.020000,235.719208,60.647185,225.087553,218.442944,-106.745623,-3798.628561,0.795195
0.020000,238.640507,63.817473,229.398552,215.549943,-144.650060,-1895.221859,0.856536
0.020000,241.563517,67.538601,234.130443,236.594520,1052.228866,59843.946288,0.961647
0.020000,244.150804,71.790255,239.107451,248.850408,612.794382,-21971.724193,1.087145
0.020000,246.168205,76.293678,244.042097,246.732305,-105.905178,-35934.978031,1.211558
0.020000,247.591012,80.873732,248.838061,239.798204,-346.705023,-12039.992247,1.326057
0.020000,248.477845,85.374265,253.425138,229.353845,-522.217930,-8775.645315,1.424164
0.020000,248.937561,89.695437,257.770695,217.277840,-603.800283,-4079.117688,1.502885
0.020000,249.089492,93.793795,261.871867,205.058632,-610.960367,-358.004203,1.561976
0.020000,249.040123,97.662437,265.740825,193.447892,-580.537018,1521.167472,1.602571
0.020000,248.876542,101.311142,269.393195,182.618465,-541.471365,1953.282635,1.626123
0.020000,248.668301,104.753428,272.841774,172.428972,-509.474626,1599.836972,1.633818
0.020000,248.471418,107.999749,276.094060,162.614304,-490.733436,937.059502,1.626351
0.020000,248.331708,111.054461,279.151965,152.895237,-485.953321,239.005760,1.603905
0.020000,248.224388,114.273510,282.372803,161.041887,407.332485,44664.290285,1.605174
0.020000,248.109312,117.530417,285.631742,162.946955,95.253392,-15603.954658,1.606986
0.020000,247.990358,120.751120,288.854641,161.144971,-90.099178,-9267.628501,1.608374
0.020000,247.868971,123.935797,292.041631,159.349479,-89.774613,16.228265,1.609348
0.020000,247.746513,127.084625,295.192839,157.560413,-89.453314,16.064953,1.609921
0.020000,247.624264,130.197780,298.308393,155.777703,-89.135458,15.892785,1.610105
0.020000,247.503428,133.275434,301.388419,154.001281,-88.821138,15.715992,1.609910
0.020000,247.385131,136.317757,304.433040,152.231074,-88.510347,15.539535,1.609350
0.020000,247.270426,139.324910,307.442380,150.467013,-88.203017,15.366533,1.608434
0.020000,247.160296,142.297051,310.416561,148.709033,-87.899037,15.199013,1.607174
0.020000,247.055655,145.234329,313.355702,146.957068,-87.598223,15.040681,1.605581
0.020000,246.957349,148.136886,316.259924,145.211061,-87.300382,14.892032,1.603667
0.020000,246.866159,151.004856,319.129343,143.470954,-87.005311,14.753570,1.601441
0.020000,246.782805,153.838364,321.964077,141.736699,-86.712773,14.626875,1.598915
0.020000,246.707946,156.637528,324.764242,140.008248,-86.422533,14.512004,1.596099
0.020000,246.642179,159.402457,327.529953,138.285561,-86.134375,14.407905,1.593004
0.020000,246.586048,162.133253,330.261325,136.568599,-85.848081,14.314725,1.589641
0.020000,246.540039,164.830007,332.958471,134.857331,-85.563426,14.232714,1.586020
0.020000,246.504586,167.492805,335.621506,133.151726,-85.280244,14.159135,1.582151
0.020000,246.480069,170.121726,338.250541,131.451757,-84.998422,14.091083,1.578045
0.020000,246.466821,172.716840,340.845689,129.757401,-84.717787,14.031751,1.573712
0.020000,246.459747,175.335335,343.464193,130.925198,58.389837,7155.381198,1.580355
0.020000,246.396432,178.179562,346.309125,142.246613,566.070757,25384.046015,1.604775
0.020000,246.277361,180.920268,349.052416,137.164536,-254.103892,-41008.732474,1.622734
0.020000,246.122838,183.563302,351.699964,132.377383,-239.357645,737.312342,1.634777
0.020000,245.949945,186.113912,354.256426,127.823117,-227.713276,582.218470,1.641332
0.020000,245.773214,188.576424,356.725272,123.442305,-219.040590,433.634293,1.642720
0.020000,245.605168,190.954101,359.108880,119.180416,-213.094478,297.305614,1.639158
0.020000,245.456717,193.249083,361.408659,114.988925,-209.574518,175.998006,1.630778
0.020000,245.337423,195.462390,363.625179,110.825979,-208.147306,71.360577,1.617632
0.020000,245.255675,197.593960,365.758315,106.656844,-208.456744,-15.471892,1.599708
0.020000,245.218760,199.642734,367.807421,102.455304,-210.077028,-81.014206,1.576948
0.020000,245.232853,201.606801,369.771539,98.205865,-212.471919,-119.744551,1.549264
0.020000,245.302958,203.483626,371.649673,93.906708,-214.957856,-124.296828,1.516564
0.020000,245.432804,205.270386,373.441145,89.573601,-216.655384,-84.876422,1.478787
0.020000,245.624764,206.964434,375.146034,85.244449,-216.457580,9.890206,1.435939
0.020000,245.879838,208.563888,376.765699,80.983256,-213.059639,169.897042,1.388146
0.020000,246.197775,210.068262,378.303303,76.880175,-205.154080,395.277975,1.335699
0.020000,246.577375,211.479052,379.764271,73.048398,-191.588810,678.263499,1.279095
0.020000,247.016965,212.800076,381.156515,69.612207,-171.809587,988.961121,1.219062
0.020000,247.514941,214.037406,382.490293,66.688910,-146.164842,1282.237244,1.156543
0.020000,248.070212,215.198826,383.777624,64.366550,-116.118016,1502.341322,1.092642
0.020000,248.682363,216.292889,385.031300,62.683810,-84.136986,1599.051508,1.028535
0.020000,249.351469,217.327871,386.263732,61.621617,-53.109619,1551.368340,0.965362
0.020000,250.077596,218.310858,387.485831,61.104919,-25.834902,1363.735877,0.904128
0.020000,250.860250,219.247294,388.706266,61.021746,-4.158680,1083.811063,0.845628
0.020000,251.697916,220.140918,389.931112,61.242312,11.028334,759.350707,0.790421
0.020000,252.587856,220.994054,391.163927,61.640742,19.921465,444.656577,0.738835
0.020000,253.526169,221.808049,392.406110,62.109155,23.420660,174.959754,0.690996
0.020000,254.508010,222.583693,393.657364,62.562712,22.677854,-37.140308,0.646880
0.020000,255.527944,223.321588,394.916234,62.943505,19.039658,-181.909824,0.606351
0.020000,256.580216,224.022333,396.180481,63.212337,13.441601,-279.902838,0.569206
0.020000,257.659090,224.686694,397.447503,63.351078,6.937044,-325.227834,0.535202
0.020000,258.701973,225.282308,398.648486,60.049193,-165.094268,-8601.565606,0.502010
0.020000,259.767559,225.843854,399.852980,60.224685,8.774628,8693.444796,0.468035
0.020000,260.832526,226.360248,401.036542,59.178116,-52.328472,-3055.155013,0.435024
0.020000,261.896158,226.833991,402.200907,58.218245,-47.993552,216.745997,0.403137
0.020000,262.957644,227.267530,403.347515,57.330370,-44.393746,179.990282,0.372505
0.020000,264.016072,227.663254,404.477500,56.499242,-41.556400,141.867339,0.343234
0.020000,265.070426,228.023485,405.591695,55.709749,-39.474658,104.087067,0.315399
0.020000,266.119597,228.350482,406.690642,54.947389,-38.117975,67.834175,0.289051
0.020000,267.162395,228.646435,407.774623,54.199058,-37.416563,35.070577,0.264216
0.020000,268.197570,228.913470,408.843686,53.453122,-37.296796,5.988368,0.240897
0.020000,269.223834,229.153645,409.897680,52.699696,-37.671313,-18.725846,0.219082
0.020000,270.239886,229.368951,410.936293,51.930680,-38.450783,-38.973519,0.198741
0.020000,271.244427,229.561305,411.959085,51.139587,-39.554672,-55.194451,0.179834
0.020000,272.236181,229.732551,412.965515,50.321478,-40.905438,-67.538298,0.162311
0.020000,273.213906,229.884452,413.954969,49.472730,-42.437413,-76.598722,0.146117
0.020000,274.176408,230.018689,414.926787,48.590886,-44.092193,-82.739019,0.131189
0.020000,275.122546,230.136857,415.880275,47.674405,-45.824020,-86.591340,0.117465
0.020000,276.051235,230.240463,416.814726,46.722531,-47.593696,-88.483804,0.104880
0.020000,276.961453,230.330924,417.729428,45.735122,-49.370478,-88.839104,0.093367
0.020000,277.852239,230.409565,418.623678,44.712501,-51.131059,-88.029026,0.082863
0.020000,278.722688,230.477622,419.496784,43.655308,-52.859645,-86.429324,0.073304
0.020000,279.571958,230.536241,420.348074,42.564499,-54.540449,-84.040204,0.064628
0.020000,280.399257,230.586481,421.176898,41.441172,-56.166334,-81.294262,0.056774
0.020000,281.203848,230.629314,421.982628,40.286524,-57.732414,-78.304005,0.049687
0.020000,281.985042,230.665633,422.764666,39.101903,-59.231036,-74.931078,0.043309
0.020000,282.742195,230.696248,423.522438,37.888574,-60.666467,-71.771569,0.037590
0.020000,283.474705,230.721896,424.255396,36.647930,-62.032189,-68.286062,0.032478
0.020000,284.182008,230.743242,424.963022,35.381270,-63.333009,-65.040994,0.027925
0.020000,284.863578,230.760884,425.644820,34.089923,-64.567349,-61.717049,0.023887
0.020000,285.518922,230.775355,426.300323,32.775160,-65.738133,-58.539199,0.020320
0.020000,286.147576,230.787130,426.929088,31.438234,-66.846301,-55.408398,0.017183
0.020000,286.749108,230.796628,427.530695,30.080353,-67.894051,-52.387474,0.014438
0.020000,287.323112,230.804220,428.104749,28.702694,-68.882955,-49.445188,0.012048
0.020000,287.869207,230.810226,428.650877,27.306394,-69.814986,-46.601571,0.009980
0.020000,288.387037,230.814926,429.168728,25.892569,-70.691270,-43.814218,0.008201
0.020000,288.876269,230.818560,429.657974,24.462301,-71.513415,-41.107245,0.006680
0.020000,289.336594,230.821333,430.118307,23.016628,-72.283634,-38.510908,0.005390
0.020000,289.767721,230.823418,430.549439,21.556606,-73.001087,-35.872695,0.004304
0.020000,290.169382,230.824961,430.951103,20.083219,-73.669362,-33.413729,0.003397
