dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,110.800067,69.287035,95.382947,120.444245,73.055230,-10.154606,6.195499
0.020000,113.228845,69.074900,97.820972,121.901228,72.849176,-10.302686,6.196662
0.020000,115.686840,68.863362,100.288053,123.354030,72.640115,-10.453050,6.198043
0.020000,118.174016,68.653054,102.784105,124.802594,72.428167,-10.597399,6.199649
0.020000,120.690338,68.444644,105.309042,126.246864,72.213530,-10.731850,6.201488
0.020000,123.235767,68.238843,107.862778,127.686788,71.996184,-10.867298,6.203568
0.020000,125.810267,68.036403,110.445224,129.122311,71.776126,-11.002900,6.205897
0.020000,128.413794,67.838115,113.056291,130.553382,71.553547,-11.128960,6.208483
0.020000,131.046306,67.644815,115.695891,131.979963,71.329074,-11.223644,6.211335
0.020000,133.707755,67.457385,118.363931,133.402008,71.102249,-11.341233,6.214460
0.020000,136.398087,67.276750,121.060321,134.819487,70.873932,-11.415876,6.217868
0.020000,139.117245,67.103880,123.784968,136.232372,70.644265,-11.483309,6.221567
0.020000,141.865163,66.939795,126.537781,137.640646,70.413701,-11.528215,6.225564
0.020000,144.641769,66.785560,129.318667,139.044302,70.182813,-11.544434,6.229869
0.020000,147.446980,66.642290,132.127534,140.443345,69.952124,-11.534407,6.234491
0.020000,150.280703,66.511151,134.964290,141.837796,69.722568,-11.477816,6.239436
0.020000,153.253524,66.367762,137.940567,148.813858,348.803090,13954.026081,6.226683
0.020000,156.371441,66.165808,141.065018,156.222557,370.434943,1081.592652,6.210950
0.020000,159.476447,65.921511,144.179620,155.730077,-24.624001,-19752.947203,6.199013
0.020000,162.569023,65.646920,147.284362,155.237116,-24.648025,-1.201162,6.190872
0.020000,165.649659,65.354030,150.378889,154.726370,-25.537329,-44.465213,6.186560
0.020000,168.718646,65.054906,153.462420,154.176541,-27.491429,-97.705016,6.186149
0.020000,171.775891,64.761815,156.533682,153.563082,-30.672957,-159.076385,6.189755
0.020000,174.820721,64.487359,159.590856,152.858720,-35.218077,-227.255998,6.197545
0.020000,177.851701,64.244584,162.631544,152.034370,-41.217520,-299.972139,6.209739
0.020000,180.866444,64.047070,165.652749,151.060279,-48.704525,-374.350278,6.226612
0.020000,183.861426,63.908959,168.650914,149.908235,-57.602209,-444.884171,6.248490
0.020000,186.831837,63.844923,171.622015,148.555069,-67.658299,-502.804498,6.275744
0.020000,189.771494,63.870028,174.561780,146.988211,-78.342924,-534.231293,0.025578
0.020000,192.672894,63.999496,177.466066,145.214346,-88.693233,-517.515419,0.064745
0.020000,195.527473,64.248347,180.331472,143.270276,-97.203499,-425.513307,0.110370
0.020000,198.326175,64.630988,183.156210,141.236917,-101.667967,-223.223421,0.162617
0.020000,201.060322,65.160815,185.941220,139.250470,-99.322344,117.281151,0.221400
0.020000,203.722705,65.849990,188.691355,137.506790,-87.184008,606.916835,0.286270
0.020000,206.308571,66.709447,191.416308,136.247630,-62.957982,1211.301299,0.356338
0.020000,208.816067,67.749084,194.130785,135.723833,-26.189862,1838.405993,0.430253
0.020000,211.245797,68.977859,196.853555,136.138503,20.733517,2346.168963,0.506291
0.020000,213.599541,70.403432,199.605349,137.589688,72.559252,2591.286742,0.582549
0.020000,215.878728,72.031262,202.406156,140.040371,122.534135,2498.744145,0.657189
0.020000,218.078727,73.859321,205.266540,143.019202,148.941555,1320.370986,0.728523
0.020000,220.189700,75.875346,208.185541,145.950031,146.541437,-120.005882,0.795195
0.020000,222.206683,78.064997,211.162584,148.852189,145.107929,-71.675406,0.856536
0.020000,223.725583,79.983303,213.609409,122.341249,-1325.547032,-73532.748039,0.961647
0.020000,224.895465,81.904326,215.858622,112.460623,-494.031317,41575.785729,1.087145
0.020000,225.806616,83.940129,218.089023,111.520049,-47.028659,22350.132880,1.211558
0.020000,226.489153,86.143841,220.396013,115.349531,191.474084,11925.137159,1.326057
0.020000,226.961251,88.552104,222.850114,122.705001,367.773476,8814.969601,1.424164
0.020000,227.237696,91.171364,225.483921,131.690374,449.268675,4074.759939,1.502885
0.020000,227.340338,93.985644,228.300072,140.807554,455.858975,329.515047,1.561976
0.020000,227.301102,96.971450,231.286137,149.303229,424.783767,-1553.760443,1.602571
0.020000,227.159823,100.108399,234.426265,157.006431,385.160127,-1981.181977,1.626123
0.020000,226.961479,103.383620,237.707487,164.061062,352.731540,-1621.429377,1.633818
0.020000,226.754974,106.792048,241.122164,170.733893,333.641531,-954.500408,1.626351
0.020000,226.593628,110.334474,244.668262,177.304900,328.550382,-254.557444,1.603905
0.020000,226.487239,113.525935,247.861496,159.661701,-882.159969,-60535.517560,1.605174
0.020000,226.373553,116.743453,251.081022,160.976299,65.729893,47394.493070,1.606986
0.020000,226.255712,119.934006,254.273750,159.636405,-66.994718,-6636.230536,1.608374
0.020000,226.135132,123.097509,257.439551,158.290014,-67.319552,-16.241679,1.609348
0.020000,226.013157,126.233882,260.578295,156.937192,-67.641102,-16.077507,1.609921
0.020000,225.891065,129.343045,263.689855,155.578008,-67.959174,-15.903624,1.610105
0.020000,225.770063,132.424922,266.774105,154.212534,-68.273694,-15.725993,1.609910
0.020000,225.651293,135.479430,269.830922,152.840841,-68.584656,-15.548116,1.609350
0.020000,225.535829,138.506489,272.860182,151.462998,-68.892132,-15.373754,1.608434
0.020000,225.424686,141.506012,275.861764,150.079073,-69.196258,-15.206347,1.607174
0.020000,225.318813,144.477909,278.835546,148.689129,-69.497186,-15.046365,1.605581
0.020000,225.219098,147.422086,281.781411,147.293227,-69.795113,-14.896362,1.603667
0.020000,225.126371,150.338440,284.699239,145.891422,-70.090270,-14.757869,1.601441
0.020000,225.041403,153.226866,287.588915,144.483764,-70.382879,-14.630416,1.598915
0.020000,224.964908,156.087249,290.450321,143.070301,-70.673164,-14.514266,1.596099
0.020000,224.897542,158.919470,293.283342,141.651074,-70.961366,-14.410104,1.593004
0.020000,224.839910,161.723400,296.087864,140.226120,-71.247702,-14.316772,1.589641
0.020000,224.792559,164.498906,298.863774,138.795473,-71.532351,-14.232457,1.586020
0.020000,224.755988,167.245845,301.610957,137.359162,-71.815510,-14.157944,1.582151
0.020000,224.730641,169.964072,304.329301,135.917215,-72.097386,-14.093832,1.578045
0.020000,224.716913,172.653430,307.018694,134.469653,-72.378068,-14.034095,1.573712
0.020000,224.710740,175.127447,309.492720,123.701256,-538.419844,-23302.088806,1.580355
0.020000,224.658986,177.440679,311.806530,115.690534,-400.536105,6894.186980,1.604775
0.020000,224.556690,179.791126,314.159203,117.633620,97.154286,24884.519531,1.622734
0.020000,224.417341,182.172669,316.544819,119.280822,82.360098,-739.709420,1.634777
0.020000,224.254029,184.581023,318.958704,120.694246,70.671192,-584.445271,1.641332
0.020000,224.079445,187.013438,321.397376,121.933607,61.968052,-435.157022,1.642720
0.020000,223.905971,189.468387,323.858446,123.053510,55.995167,-298.644226,1.639158
0.020000,223.745831,191.945265,326.340496,124.102484,52.448677,-177.324512,1.630778
0.020000,223.611273,194.444097,328.842948,125.122573,51.004462,-72.210735,1.617632
0.020000,223.514765,196.965218,331.365916,126.148413,51.292003,14.377032,1.599708
0.020000,223.469172,199.508932,333.910038,127.206122,52.885461,79.672904,1.576948
0.020000,223.487895,202.075091,336.476265,128.311346,55.261163,118.785117,1.549264
0.020000,223.584935,204.662592,339.065585,129.465990,57.732208,123.552232,1.516564
0.020000,223.774804,207.268766,341.678667,130.654087,59.404881,83.633631,1.478787
0.020000,224.072242,209.888688,344.315419,131.837594,59.175321,-11.477967,1.435939
0.020000,224.491632,212.514473,346.974485,132.953322,55.786402,-169.445962,1.388146
0.020000,225.046083,215.134664,349.652697,133.910580,47.862884,-396.175898,1.335699
0.020000,225.746184,217.733970,352.344635,134.596912,34.316629,-677.312778,1.279095
