dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,89.447161,29.452208,96.855259,122.601594,39.295383,-1964.769136,0.776226
0.020000,91.169254,31.192495,99.303652,122.237658,-18.196823,-2874.610298,0.805077
0.020000,92.830289,32.970494,101.736907,121.087814,-57.492206,-1964.769136,0.833700
0.020000,94.422141,34.774554,104.142945,119.515998,-78.590765,-1054.927975,0.861888
0.020000,95.942880,36.598209,106.517547,117.944183,-78.590765,-0.000000,0.889529
0.020000,97.393726,38.438086,108.860712,116.372368,-78.590765,0.000000,0.916572
0.020000,98.776087,40.290875,111.172441,114.800552,-78.590765,-0.000000,0.942972
0.020000,100.091565,42.153390,113.452734,113.228737,-78.590765,0.000000,0.968692
0.020000,101.341900,44.022547,115.701591,111.656922,-78.590765,0.000000,0.993703
0.020000,102.528965,45.895400,117.919011,110.085106,-78.590765,-0.000000,1.017981
0.020000,103.654737,47.769158,120.104995,108.513291,-78.590765,0.000000,1.041513
0.020000,104.721259,49.641158,122.259543,106.941476,-78.590765,0.000000,1.064289
0.020000,105.730649,51.508924,124.382654,105.369660,-78.590765,0.000000,1.086305
0.020000,106.685052,53.370123,126.474329,103.797845,-78.590765,0.000000,1.107562
0.020000,107.586624,55.222571,128.534568,102.226030,-78.590765,-0.000000,1.128068
0.020000,108.437540,57.064266,130.563370,100.654215,-78.590765,0.000000,1.147830
0.020000,109.239947,58.893334,132.560736,99.082399,-78.590765,-0.000000,1.166862
0.020000,109.995975,60.708052,134.526666,97.510584,-78.590765,0.000000,1.185178
0.020000,110.707713,62.506827,136.461160,95.938769,-78.590765,0.000000,1.202796
0.020000,111.377215,64.288215,138.364217,94.366953,-78.590765,0.000000,1.219733
0.020000,112.006470,66.050860,140.235838,92.795138,-78.590765,0.000000,1.236011
0.020000,112.597423,67.793542,142.076022,91.223323,-78.590765,0.000000,1.251649
0.020000,113.151965,69.515177,143.884771,89.651507,-78.590765,0.000000,1.266668
0.020000,113.671905,71.214708,145.662083,88.079692,-78.590765,-0.000000,1.281090
0.020000,114.159008,72.891240,147.407958,86.507877,-78.590765,0.000000,1.294936
0.020000,114.614962,74.543932,149.122398,84.936061,-78.590765,-0.000000,1.308227
0.020000,115.041388,76.171999,150.805401,83.364246,-78.590765,-0.000000,1.320984
0.020000,115.439853,77.774779,152.456968,81.792431,-78.590765,0.000000,1.333227
0.020000,115.811841,79.351608,154.077098,80.220615,-78.590765,-0.000000,1.344976
0.020000,116.158792,80.901951,155.665792,78.648800,-78.590765,0.000000,1.356251
0.020000,116.482069,82.425268,157.223050,77.076985,-78.590765,0.000000,1.367070
0.020000,116.782983,83.921113,158.748872,75.505170,-78.590765,-0.000000,1.377452
0.020000,117.062783,85.389059,160.243257,73.933354,-78.590765,0.000000,1.387413
0.020000,117.322662,86.828735,161.706206,72.361539,-78.590765,0.000000,1.396970
0.020000,117.563756,88.239792,163.137718,70.789724,-78.590765,0.000000,1.406140
0.020000,117.787151,89.621935,164.537795,69.217908,-78.590765,0.000000,1.414937
0.020000,117.993877,90.974863,165.906435,67.646093,-78.590765,0.000000,1.423376
0.020000,118.184925,92.298365,167.243639,66.074278,-78.590765,0.000000,1.431472
0.020000,118.361224,93.592161,168.549406,64.502462,-78.590765,-0.000000,1.439236
0.020000,118.523674,94.856097,169.823737,62.930647,-78.590765,0.000000,1.446682
0.020000,118.673121,96.089966,171.066632,61.358832,-78.590765,-0.000000,1.453822
0.020000,118.810376,97.293609,172.278090,59.787016,-78.590765,0.000000,1.460667
0.020000,118.936211,98.466912,173.458112,58.215201,-78.590765,0.000000,1.467228
0.020000,119.051354,99.609715,174.606698,56.643386,-78.590765,0.000000,1.473515
0.020000,119.156503,100.721898,175.723848,55.071571,-78.590765,0.000000,1.479538
0.020000,119.252320,101.803381,176.809561,53.499755,-78.590765,0.000000,1.485306
0.020000,119.339433,102.854041,177.863838,51.927940,-78.590765,-0.000000,1.490827
0.020000,119.418440,103.873815,178.886679,50.356125,-78.590765,0.000000,1.496111
0.020000,119.489912,104.862647,179.878083,48.784309,-78.590765,0.000000,1.501164
0.020000,119.554385,105.820458,180.838051,47.212494,-78.590765,0.000000,1.505995
0.020000,119.612370,106.747167,181.766583,45.640679,-78.590765,0.000000,1.510609
0.020000,119.664356,107.642759,182.663678,44.068863,-78.590765,0.000000,1.515014
0.020000,119.710800,108.507172,183.529337,42.497048,-78.590765,-0.000000,1.519216
0.020000,119.752138,109.340351,184.363560,40.925233,-78.590765,0.000000,1.523220
0.020000,119.788786,110.142323,185.166347,39.353417,-78.590765,0.000000,1.527033
0.020000,119.821132,110.912972,185.937697,37.781602,-78.590765,0.000000,1.530660
0.020000,119.849546,111.652339,186.677611,36.209787,-78.590765,0.000000,1.534104
0.020000,119.874377,112.360382,187.386088,34.637972,-78.590765,0.000000,1.537372
0.020000,119.895954,113.037077,188.063130,33.066156,-78.590765,-0.000000,1.540467
0.020000,119.914587,113.682416,188.708735,31.494341,-78.590765,0.000000,1.543393
0.020000,119.930567,114.296396,189.322903,29.922526,-78.590765,0.000000,1.546154
0.020000,119.944166,114.878947,189.905636,28.350710,-78.590765,-0.000000,1.548754
0.020000,119.955644,115.430131,190.456932,26.778895,-78.590765,0.000000,1.551196
0.020000,119.965238,115.949920,190.976791,25.207080,-78.590765,0.000000,1.553483
0.020000,119.973171,116.438276,191.465215,23.635264,-78.590765,-0.000000,1.555618
0.020000,119.979653,116.895220,191.922202,22.063449,-78.590765,0.000000,1.557604
0.020000,119.984875,117.320721,192.347753,20.491634,-78.590765,0.000000,1.559443
0.020000,119.989016,117.714805,192.741867,18.919818,-78.590765,0.000000,1.561137
