dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,64.002602,24.199068,66.042542,93.587469,58.023112,-9.643237,0.492068
0.020000,65.662645,25.112834,67.937458,94.745813,57.917203,-5.295462,0.514386
0.020000,67.321556,26.075672,69.855542,95.904196,57.919160,0.097822,0.537465
0.020000,68.977222,27.089275,71.796835,97.064650,58.022705,5.177293,0.561299
0.020000,70.627487,28.155329,73.761484,98.232455,58.390236,18.376535,0.585877
0.020000,72.270095,29.275471,75.749669,99.409254,58.839931,22.484749,0.611180
0.020000,73.902755,30.451302,77.761672,100.600153,59.544983,35.252622,0.637184
0.020000,75.523098,31.684354,79.797827,101.807767,60.380682,41.784927,0.663857
0.020000,77.128740,32.976108,81.858583,103.037803,61.501787,56.055241,0.691158
0.020000,78.717251,34.327951,83.944452,104.293431,62.781430,63.982173,0.719041
0.020000,80.286191,35.741183,86.056038,105.579321,64.294464,75.651697,0.747449
0.020000,81.828225,37.212198,88.187178,106.556962,48.882051,-770.620669,0.776226
0.020000,83.329641,38.729477,90.321747,106.728456,8.574715,-2015.366800,0.805077
0.020000,84.778182,40.280021,92.443646,106.094978,-31.673883,-2012.429873,0.833700
0.020000,86.167223,41.854241,94.543075,104.971440,-56.176907,-1225.151240,0.861888
0.020000,87.495448,43.447043,96.617009,103.696676,-63.738227,-378.065963,0.889529
0.020000,88.764192,45.055998,98.666020,102.450546,-62.306475,71.587602,0.916572
0.020000,89.974868,46.678688,100.690584,101.228240,-61.115290,59.559244,0.942972
0.020000,91.128981,48.312750,102.691118,100.026668,-60.078627,51.833154,0.968692
0.020000,92.228087,49.955846,104.667933,98.840783,-59.294260,39.218338,0.993703
0.020000,93.273799,51.605700,106.621272,97.666920,-58.693124,30.056801,1.017981
0.020000,94.267772,53.260107,108.551309,96.501849,-58.253538,21.979295,1.041513
0.020000,95.211680,54.916907,110.458126,95.340853,-58.049795,10.187152,1.064289
0.020000,96.107233,56.574048,112.341775,94.182433,-57.921037,6.437905,1.086305
0.020000,96.956145,58.229546,114.202237,93.023141,-57.964568,-2.176567,1.107562
0.020000,97.760126,59.881493,116.039441,91.860166,-58.148769,-9.210055,1.128068
0.020000,98.520895,61.528097,117.853297,90.692835,-58.366533,-10.888186,1.147830
0.020000,99.240150,63.167637,119.643665,89.518389,-58.722311,-17.788916,1.166862
0.020000,99.919570,64.798490,121.410384,88.335928,-59.123072,-20.038015,1.185178
0.020000,100.560812,66.419117,123.153261,87.143878,-59.602472,-23.970017,1.202796
0.020000,101.165506,68.028085,124.872108,85.942332,-60.077313,-23.742042,1.219733
0.020000,101.735241,69.624020,126.566689,84.729049,-60.664135,-29.341124,1.236011
0.020000,102.271575,71.205652,128.236783,83.504708,-61.217038,-27.645142,1.251649
0.020000,102.776036,72.771819,129.882189,82.270319,-61.719473,-25.121723,1.266668
0.020000,103.250090,74.321377,131.502638,81.022448,-62.393542,-33.703485,1.281090
0.020000,103.695178,75.853317,133.097926,79.764389,-62.902971,-25.471463,1.294936
0.020000,104.112689,77.366676,134.667822,78.494780,-63.480413,-28.872082,1.308227
0.020000,104.503962,78.860541,136.212078,77.212810,-64.098512,-30.904957,1.320984
0.020000,104.870300,80.334111,137.730502,75.921199,-64.580579,-24.103356,1.333227
0.020000,105.212948,81.786581,139.222842,74.616977,-65.211097,-31.525890,1.344976
0.020000,105.533119,83.217270,140.688919,73.303851,-65.656289,-22.259606,1.356251
0.020000,105.831969,84.625493,142.128503,71.979201,-66.232476,-28.809339,1.367070
0.020000,106.110616,86.010658,143.541417,70.645707,-66.674708,-22.111608,1.377452
0.020000,106.370131,87.372194,144.927464,69.302366,-67.167057,-24.617457,1.387413
0.020000,106.611545,88.709587,146.286472,67.950384,-67.599116,-21.602945,1.396970
0.020000,106.835843,90.022349,147.618257,66.589287,-68.054855,-22.786923,1.406140
0.020000,107.043971,91.310048,148.922668,65.220518,-68.438451,-19.179788,1.414937
0.020000,107.236834,92.572253,150.199522,63.842728,-68.889487,-22.551804,1.423376
0.020000,107.415303,93.808622,151.448705,62.459148,-69.179004,-14.475854,1.431472
0.020000,107.580201,95.018754,152.670021,61.065793,-69.667725,-24.436079,1.439236
0.020000,107.732327,96.202373,153.863376,59.667752,-69.902056,-11.716546,1.446682
0.020000,107.872437,97.359159,155.028616,58.262000,-70.287630,-19.278700,1.453822
0.020000,108.001258,98.488843,156.165621,56.850240,-70.587959,-15.016430,1.460667
0.020000,108.119483,99.591203,157.274303,55.434076,-70.808245,-11.014334,1.467228
0.020000,108.227772,100.665979,158.354520,54.010873,-71.160106,-17.593041,1.473515
0.020000,108.326755,101.712954,159.406164,52.582191,-71.434130,-13.701163,1.479538
0.020000,108.417036,102.731956,160.429158,51.149692,-71.624924,-9.539717,1.485306
0.020000,108.499187,103.722775,161.423376,49.710940,-71.937618,-15.634688,1.490827
0.020000,108.573756,104.685264,162.388749,48.268646,-72.114707,-8.854489,1.496111
0.020000,108.641265,105.619285,163.325207,46.822873,-72.288649,-8.697071,1.501164
0.020000,108.702210,106.524684,164.232655,45.372388,-72.524238,-11.779453,1.505995
0.020000,108.757062,107.401310,165.110995,43.917039,-72.767439,-12.160068,1.510609
0.020000,108.806271,108.249077,165.960189,42.459688,-72.867572,-5.006651,1.515014
0.020000,108.850263,109.067860,166.780154,40.998230,-73.072918,-10.267276,1.519216
0.020000,108.889443,109.857543,167.570808,39.532715,-73.275703,-10.139278,1.523220
0.020000,108.924199,110.618093,168.332151,38.067163,-73.277629,-0.096299,1.527033
0.020000,108.954890,111.349342,169.064044,36.594633,-73.626483,-17.442672,1.530660
0.020000,108.981866,112.051276,169.766497,35.122638,-73.599749,1.336680,1.534104
0.020000,109.005451,112.723807,170.439440,33.647188,-73.772489,-8.636976,1.537372
0.020000,109.025956,113.366862,171.082823,32.169129,-73.902969,-6.524029,1.540467
0.020000,109.043670,113.980393,171.696609,30.689293,-73.991825,-4.442780,1.543393
